"Depth [cm]","Median Age [kyrs]","Mean d13C [o/oo]","Q0.025","Q0.16","Q0.84","Q0.975"
685.5,41.580225475,-0.0420844781912981,-0.470539261506455,-0.258378563553268,0.244294291009573,0.405932569699136
688,41.6959992425,-0.0377243029671575,-0.448928033886958,-0.244494289446607,0.234835474758099,0.400810138128118
690.5,41.8180468575,-0.0341582423726695,-0.450208063287254,-0.238681953585626,0.236763511594726,0.399059615711221
693,41.934960575,-0.0292281743744228,-0.434553744678151,-0.230238198545936,0.236710370684722,0.404736773340737
695.5,42.055008125,-0.0206883263415925,-0.406166799968549,-0.222665087851902,0.245903430301701,0.402199635083535
698,42.172499275,-0.0145338179814446,-0.37698618902485,-0.218108595052324,0.247184662483981,0.400334573172831
700.5,42.2845160625,-0.0135940383396969,-0.345685930528683,-0.214208195324248,0.236008074455017,0.398370013111981
703,42.406093675,-0.010779528204675,-0.323243173407468,-0.210244307699666,0.224713341205619,0.392748504731214
705.5,42.528255955,-0.00498135350261165,-0.311050814193018,-0.201430335399847,0.215920784329095,0.393960583123944
708,42.6433255625,-0.00284459818840914,-0.310800108206845,-0.198137999698422,0.205027627783199,0.387511591142942
710.5,42.757234,-0.00265576794912823,-0.309280763638368,-0.195928586847327,0.198809951875024,0.379988898871674
713,42.87186777,-0.00144206715397078,-0.302076685055721,-0.186783703541378,0.186474718896036,0.378084803309154
715.5,42.9877877125,0.00150556394946281,-0.301837308698951,-0.181027332672937,0.1858580856177,0.369220119689734
718,43.1065305625,0.00407713848943166,-0.305558850636704,-0.178387956901669,0.179913217977994,0.361328660841379
720.5,43.224919805,0.00644118907047356,-0.317517625106807,-0.166702150156242,0.173749636918963,0.346478431548969
723,43.343061525,0.00701038900555948,-0.31756932129254,-0.159360786385248,0.167647329692045,0.33410542987236
725.5,43.4614611375,0.00414354400383182,-0.326943076605695,-0.155587057301288,0.163580239063424,0.31345452311176
728,43.584216175,0.00477821276315879,-0.336795500423089,-0.146476428559724,0.15614094919332,0.305847633567833
730.5,43.7083574,0.00679280101056988,-0.346179370941505,-0.139589395245196,0.152726051502755,0.292811125053875
733,43.830308,0.00584703081988883,-0.339566548980658,-0.136503147024352,0.149454764350494,0.277032594538771
735.5,43.9439849,0.00741505380315332,-0.356505039220779,-0.130284541443726,0.147733589242542,0.266822556193815
738,44.0606296625,0.00950887714590943,-0.364084918475878,-0.125462001120649,0.145473011992849,0.270100099158086
740.5,44.18191972,0.0104181602847382,-0.348640738704428,-0.117380056786584,0.139663397037923,0.25855625722379
743,44.2956357,0.0119000726069099,-0.358861635176545,-0.111037294749387,0.138512754691059,0.256476541135399
